&#65279;"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"L8HQCXGA","book","2017","Mulley, Clare","The women who flew for Hitler: a true story of soaring ambition and searing rivalry","","978-1-250-06367-0 978-1-250-18390-3","","","","","2017","2020-09-16 14:40:58","2020-09-25 18:48:58","","","xxiii, 470","","","","","The women who flew for Hitler","","","","","St. Martin's Press","New York","English","","","","","WorldCat Discovery Service","","Section: xxiii, 470 pages, 16 unnumbered pages of plates : illustrations, maps ; 25 cm","","","","1939-1945; Aeronautical engineers Germany Biography.; Aeronautical engineers.; Air pilots, Military Germany Biography.; Air pilots, Military.; Biographies.; BIOGRAPHY & AUTOBIOGRAPHY Historical.; BIOGRAPHY & AUTOBIOGRAPHY Military.; BIOGRAPHY & AUTOBIOGRAPHY Women.; Germany.; HISTORY Military World War II.; Iron Cross Biography.; Iron Cross.; Military operations, Aerial German.; Reitsch, Hanna.; Stauffenberg, Melitta, Gräfin, 1903-1945.; Women air pilots Germany Biography.; Women air pilots.; Women.; World War, 1939-1945 Aerial operations, German.; World War, 1939-1945 Women Germany.","","","","","","","","","","","","","","","","","","","","","First U.S. edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6YPJNB36","book","2017","Cavallaro, Umberto","Women spacefarers: sixty different paths to space","","978-3-319-34047-0","","","","","2017","2020-09-16 14:40:58","2020-09-25 18:50:47","","","xxxi, 403","","","","","Women spacefarers","Springer-Praxis books in space exploration","","","","Springer ;","Switzerland","English","","","","","WorldCat Discovery Service","","Section: xxxi, 403 pages : color illustrations ; 25 cm.","","","","Biographies.; SOCIAL SCIENCE Women's Studies.; Women astronauts Biography.; Women astronauts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9Z3KS853","book","2006","Organisation for Economic Co-operation and Development.","Women in scientific careers: unleashing the potential.","","978-92-64-02537-0","","","https://doi.org/10.1787/9789264025387-en","","2006","2020-09-16 14:40:58","2020-09-25 18:48:18","2020-09-16 14:40:56","","228","","","","","Women in scientific careers","","","","","Organisation for Economic Co-operation and Development","[Paris, France]","English","","","","","WorldCat Discovery Service","","Section: 228 pages : illustrations ; 28 cm","","","","Femmes scientifiques Pays de l'OCDE.; Femmes Travail Pays de l'OCDE.; Forskning genusaspekter.; Karriär.; Kvinnliga forskare OECD-länderna.; Kvinnor arbete och arbetsmarknad OECD-länderna.; OECD countries.; Women Employment OECD countries.; Women Employment.; Women scientists OECD countries.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGP8LXV6","book","2017","Mundy, Liza","Code girls: the untold story of the American women code breakers of World War II","","978-0-316-35253-6 978-0-316-43989-3 978-0-316-35255-0 978-1-4789-2271-1 978-1-4789-2270-4","","","http://books.google.com/books?vid=isbn9780316352536","","2017","2020-09-16 14:40:58","2020-09-25 18:48:37","2020-09-16 14:40:57","","xiv, 416","","","","","Code girls","","","","","Hachette Books","New York","English","","","","","WorldCat Discovery Service","","Section: xiv, 416 pages, 8 unnumbered pages of plates : illustrations ; 24 cm","","","","1900-1999; Cryptographers United States History 20th century.; Cryptographers.; Cryptography United States History 20th century.; Cryptography.; HISTORY Military World War II.; HISTORY United States 20th Century.; HISTORY Women.; History.; Military participation Female.; POLITICAL SCIENCE Intelligence & Espionage.; TECHNOLOGY & ENGINEERING Military Science.; United States.; World War, 1939-1945; World War, 1939-1945 Cryptography; World War, 1939-1945 Cryptography.; World War, 1939-1945 Participation, Female; World War, 1939-1945 Participation, Female.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DM2APRJ7","book","2013","Kiernan, Denise","The girls of Atomic City: the untold story of the women who helped win World War II","","978-1-4516-1752-8 978-1-4516-1753-5 978-1-4516-1754-2","","","","","2013","2020-09-16 14:40:58","2020-09-25 18:49:57","","","xvii, 373","","","","","The girls of Atomic City","","","","","Simon & Schuster","New York, NY","English","","","","","WorldCat Discovery Service","","Section: xvii, 373 pages, 16 unnumbered pages of plates : illustrations, map, portraits ; 24 cm","","","","1900-1999; Atomic bomb History.; Biographies.; Historical.; History.; Interviews.; Manners and customs.; NonFiction.; Oak Ridge (Tenn.); Oak Ridge (Tenn.) Biography.; Oak Ridge (Tenn.) History 20th century.; Oak Ridge (Tenn.) Social life and customs 20th century.; Oak Ridge National Laboratory History 20th century.; Oak Ridge National Laboratory.; Official secrets United States History 20th century.; Official secrets.; Sociological.; Tennessee Oak Ridge.; United States.; Uranium enrichment History 20th century.; Uranium enrichment.; Uranium.; Women employees Tennessee Oak Ridge History 20th century.; Women employees.; Women Employment United States History.; Women Tennessee Oak Ridge Interviews.; Women.; World War, 1939-1945 History.; World War, 1939-1945 Tennessee Oak Ridge.; World War, 1939-1945 Women Tennessee Oak Ridge.","","","","","","","","","","","","","","","","","","","","","First Touchstone hardcover edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CPU52ZAT","book","2016","Tassie, Keisha Edwards; Givens, Sonja M. Brown","Women of color navigating mentoring relationships: critical examinations","","978-1-4985-4106-0","","","","","2016","2020-09-16 14:40:58","2020-09-25 18:47:33","","","x, 190","","","","","Women of color navigating mentoring relationships","","","","","Lexington Books","Lanham","English","","","","","WorldCat Discovery Service","","Section: x, 190 pages ; 24 cm","","","","Mentoring; Mentoring.; Minority women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASQEMQF4","book","2016","Holt, Nathalia","Rise of the rocket girls: the women who propelled us, from missiles to the moon to Mars","","978-0-316-33892-9 978-0-316-33890-5","","","https://www.loc.gov/catdir/enhancements/fy1614/2015954384-b.html","","2016","2020-09-16 14:40:58","2020-09-25 18:50:21","2020-09-16 14:40:58","","xiii, 338","","","","","Rise of the rocket girls","","","","","Little, Brown and Company","New York","English","","","","","WorldCat Discovery Service","","Section: xiii, 338 pages, 16 unnumbered pages of plates : illustrations (some color) ; 25 cm","","","","1900-1999; 1900-1999.; Astronautics United States History 20th century.; Astronautics United States History.; Astronautics.; Biographies.; Frauenberuf; Geschichte; HISTORIES.; History.; Informatik; Jet Propulsion Laboratory (U.S.); Jet Propulsion Laboratory (U.S.) Biography.; Jet Propulsion Laboratory (U.S.) History.; Mathematical Computing.; MATHEMATICS.; Mathematik; Rocketry United States History 20th century.; Rocketry United States History.; Rocketry.; ROCKETS.; Space Flight history.; United States.; Women computer programmers United States Biography.; Women computer programmers United States History.; Women computer programmers.; Women history.; Women in computer science United States Biography.; Women in computer science.; Women mathematicians Biography.; Women mathematicians History.; Women mathematicians United States Biography.; Women mathematicians United States History.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DMEVRX9F","book","2014","Society of Women Engineers.","Be that engineer: inspiration and insight from accomplished women engineers.","","978-0-692-23890-5","","","","","2014","2020-09-16 14:40:58","2020-09-25 18:47:51","","","149","","","","","Be that engineer","","","","","Society of Women Engineers","Chicago, IL","English","","","","","WorldCat Discovery Service","","Section: 149 pages ; 21 cm","","","","Women engineers.; Women in engineering.; Women inventors.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"498LE7EM","book","2007","Burke, Ronald J.; Mattis, Mary C.","Women and minorities in science, technology, engineering, and mathematics: upping the numbers","","978-1-84542-888-4 978-1-84720-687-9","","","http://catdir.loc.gov/catdir/toc/ecip0716/2007016049.html","","2007","2020-09-16 14:41:11","2020-09-25 18:46:27","2020-09-16 14:41:09","","xvii, 379","","","","","Women and minorities in science, technology, engineering, and mathematics","","","","","Edward Elgar","Cheltenham, UK ;","English","","","","","WorldCat Discovery Service","","Section: xvii, 379 pages : illustrations ; 24 cm","","","","Arbeitswelt; Berufsausbildung; Employment.; Engineering.; Frau; Frau.; Gleichberechtigung; Mathematics.; Mathematik; Minderheit; Minorities in engineering.; Minorities in mathematics.; Minorities in science.; Minorities in technology.; Minority Groups.; Naturwissenschaften; Science.; Technik; Technology.; Women in engineering.; Women in mathematics.; Women in science.; Women in technology.; Women.; Workforce.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H5YH3XFU","book","2005","Xie, Yu; Shauman, Kimberlee A.","Women in science: career processes and outcomes","","978-0-674-01859-4","","","","","2005","2020-09-16 14:41:11","2020-09-25 18:43:38","","","xvii, 318","","","","","Women in science","","","","","Harvard University Press","Cambridge, Mass.","English","","","","","WorldCat Discovery Service","","Section: xvii, 318 pages : illustrations ; 24 cm","","","","Women in science.; Women scientists.","","","","","","","","","","","","","","","","","","","","","1st Harvard University Press paperback ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T8PPEHR9","book","2020","O'Bannon, Deborah Jean","Women in water quality: investigations by prominent female engineers","","978-3-030-17818-5 978-3-030-17819-2","","","","","2020","2020-09-16 14:41:11","2020-09-25 18:44:31","","","xii, 209","","","","","Women in water quality","Women in engineering and science, 2509-6427","","","","Springer Nature AG","[Cham, Switzerland]","English","","","","","WorldCat Discovery Service","","Section: xii, 209 pages : illustrations (some color) ; 25 cm.","","","","Water quality.; Women in technology.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26MVEBP6","book","2009","Layne, Margaret.","Women in engineering. Professional life","","978-0-7844-0991-6","","","","","2009","2020-09-16 14:41:11","2020-09-25 18:45:22","","","xi, 257","","","","","","","","","","ASCE Press","Reston, Va.","English","","","","","WorldCat Discovery Service","","Section: xi, 257 pages : illustrations ; 23 cm","","","","Women engineers Professional relationships.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURT43U2","book","2017","Ballenger, Julia; Polnick, Barbara; Irby, Beverly J.","Women of color in STEM: navigating the workforce","","978-1-68123-706-0 978-1-68123-707-7","","","","","2017","2020-09-16 14:41:11","2020-09-25 18:46:48","","","xvii, 208","","","","","Women of color in STEM","Research on women and education","","","","Information Age Publishing, Inc.","Charlotte, NC","English","","","","","WorldCat Discovery Service","","Section: xvii, 208 pages : illustrations ; 24 cm.","","","","African American women in the professions.; Professions Women.; Women in science.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEP2JAWQ","book","2008","Phipps, Alison.","Women in science, engineering and technology: three decades of UK initiatives","","978-1-85856-402-9","","","","","2008","2020-09-16 14:41:11","2020-09-25 18:44:10","","","v, 183","","","","","Women in science, engineering and technology","","","","","Trentham Books","Stoke-on-Trent","English","","","","","WorldCat Discovery Service","","Section: v, 183 pages ; 24 cm","","","http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&doc_number=016460061&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA","Beruf; Frau.; Great Britain.; Industrial arts Vocational guidance Government policy Great Britain.; Kvinnopolitik Storbritannien.; Kvinnor och teknik.; Naturvetenskap.; Utbildningsval genusaspekter.; Women in science Government policy Great Britain.; Women in science Government policy.; Women Vocational guidance Government policy Great Britain.; Yrkesval Storbritannien.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MYF3MUMD","book","2016","Van Vlack, Tarah Wheeler","Women in tech: take your career to the next level with practical advice and inspiring stories","","978-1-63217-066-8 978-1-63217-140-5","","","","","2016","2020-09-16 14:41:11","2020-09-25 18:43:54","","","xvii, 247","","","","","Women in tech","","","","","Sasquatch Books","Seattle","English","","","","","WorldCat Discovery Service","","Section: xvii, 247 pages ; 23 cm","","","","Career development.; Women in technology.; Women Vocational guidance.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q8PDEKMW","book","2018","Carlson, Ashley Lynn","Women in STEM on television: critical essays","","978-1-4766-6941-0","","","","","2018","2020-09-16 14:41:11","2020-09-25 18:46:02","","","ix, 210","","","","","Women in STEM on television","","","","","McFarland & Company, Inc., Publishers","Jefferson, North Carolina","English","","","","","WorldCat Discovery Service","","Section: ix, 210 pages ; 23 cm","","","","Criticism, interpretation, etc.; Engineering on television.; Mathematics on television.; Science on television.; Technology on television.; Television programs United States History and criticism.; Television programs.; United States.; Women in science on television.; Women on television.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q7A3AD47","book","2017","Zippel, Kathrin S.","Women in global science: advancing academic careers through international collaboration","","978-1-5036-0039-3 978-1-5036-0149-9","","","","","2017","2020-09-16 14:41:11","2020-09-25 18:43:10","","","xii, 206","","","","","Women in global science","","","","","Stanford University Press","Stanford, California","English","","","","","WorldCat Discovery Service","","Section: xii, 206 pages : illustrations ; 24 cm","","","","02.11 sociology of science.; Career development United States.; Career development.; Frau; Internationale Kooperation; Science International cooperation.; United States.; Wissenschaft; Women in science United States.; Women in science.; Women scientists United States.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M4JTF4D8","book","2006","Hatch, Sybil E.","Changing our world: true stories of women engineers","","978-0-7844-0841-4 978-0-7844-0835-3","","","http://catdir.loc.gov/catdir/toc/ecip063/2005033884.html","","2006","2020-09-16 14:41:11","2020-09-25 18:45:43","2020-09-16 14:41:11","","ix, 221","","","","","Changing our world","","","","","American Society of Civil Engineers","Reston, Va.","English","","","","","WorldCat Discovery Service","","Section: ix, 221 pages : illustrations (some color) ; 25 x 28 cm","","","","Women engineers.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BTHQ8MHD","book","2004","Thorne, Magdalena E.","Women in society: achievements, risk, and challenges","","978-1-59033-942-8","","","http://catdir.loc.gov/catdir/toc/ecip0422/2004019964.html","","2004","2020-09-16 14:41:42","2020-09-25 18:39:29","2020-09-16 14:41:40","","220","","","","","Women in society","","","","","Nova Science Publishers","New York","English","","","","","WorldCat Discovery Service","","Section: 220 pages : illustrations ; 26 cm","","","","2000-2099; Berufstätigkeit.; Frau.; Politik.; Soziale Situation.; Women Health and hygiene.; Women in higher education.; Women in the professions.; Women Political activity.; Women Social conditions 21st century.; Women Social conditions.; Women's rights.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KEJBCK2H","book","2006","O'Beirne, Kate.","Women who make the world worse: and how their radical feminist assault is ruining our families, military, schools, and sports","","978-1-59523-009-6","","","http://catdir.loc.gov/catdir/enhancements/fy0721/2005051715-b.html","","2006","2020-09-16 14:41:42","2020-09-25 18:39:49","2020-09-16 14:41:41","","xxiii, 230","","","","","Women who make the world worse","","","","","Sentinel","New York","English","","","","","WorldCat Discovery Service","","Section: xxiii, 230 pages ; 24 cm","","","","Feminism United States History.; Feminism.; History.; United States.; Women United States History.; Women.; Women's rights United States History.; Women's rights.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YYJWX2F9","book","2003","Haven, Kendall F.","Women at the edge of discovery: 40 true science adventures","","978-1-59158-015-7","","","","","2003","2020-09-16 14:41:42","2020-09-25 18:42:14","","","xx, 273","","","","","Women at the edge of discovery","","","","","Libraries Unlimited","Westport, Conn.","English","","","","","WorldCat Discovery Service","","Section: xx, 273 pages ; 24 cm","","","","1900-1999; Biographies.; History.; Science History 20th century.; Science.; Vrouwen.; Wetenschapsbeoefenaars.; Women scientists Biography.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"URFZ3ZEM","book","2003","Woodmansee, Laura S.","Women of space: cool careers on the final frontier","","978-1-894959-03-2","","","http://catdir.loc.gov/catdir/toc/fy0801/2007532139.html","","2003","2020-09-16 14:41:42","2020-09-25 18:38:10","2020-09-16 14:41:41","","198","","","","","Women of space","Apogee Books space series, 1496-6921 ; no. 38","","","","Apogee Books","Burlington, Ont","English","","","","","WorldCat Discovery Service","","Section: 198 pages, 8 unnumbered pages of plates : illustrations (some color), portraits ; 26 cm + 1 CD-ROM","","","","Apogee Books space series ;no. 38.1496-6921; Apogee Books space series,no. 381496-6921 ;; NASA mission reports.; The NASA mission reports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CTBIG6P","book","2017","Chengadu, Shireen; Scheepers, Caren B.","Women leadership in emerging markets: featuring 46 women leaders","","978-1-138-18895-2 978-1-138-18896-9","","","","","2017","2020-09-16 14:41:42","2020-09-25 18:42:49","","","xxxviii, 312","","","","","Women leadership in emerging markets","","","","","Routledge","New York, NY","English","","","","","WorldCat Discovery Service","","Section: xxxviii, 312 pages ; 23 cm","","","","Developing countries.; Frau; Führungskraft; Leadership in women Developing countries.; Leadership in women.; Schwellenländer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBGAJUIN","book","2018","Hahn, Laura D.; Wolters, Angela S.","Women and ideas in engineering: twelve stories from Illinois","","978-0-252-04196-9","","","","","2018","2020-09-16 14:41:42","2020-09-25 18:42:31","","","xiv, 195","","","","","Women and ideas in engineering","","","","","University of Illinois Press","Urbana","English","","","","","WorldCat Discovery Service","","Section: xiv, 195 pages : illustrations (chiefly color) ; 24 cm","","","","Biographies.; Engineering Illinois History.; Engineering.; Engineers United States Biography.; Engineers.; History.; Illinois Biography.; Illinois.; United States.; Women engineers United States Biography.; Women engineers.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2TGJDL8Z","book","2008","Wubben, John.; Wubben, Patience.","Women of the sea","","978-0-615-18293-3","","","","","2008","2020-09-16 14:41:42","2020-09-25 18:37:51","","","i, 88","","","","","","","","","","[John and Patsy Wubben]","[Oregon]","English","","","","","WorldCat Discovery Service","","Section: i, 88 pages : illustrations (some color) ; 29 cm","","","","Biographies.; Pacific Northwest.; Seafaring life.; Women and the sea.; Women in fisheries Northwest, Pacific Biography.; Women in fisheries.; Women marine engineers Northwest, Pacific Biography.; Women marine engineers.; Women marine scientists Northwest, Pacific Biography.; Women marine scientists.; Women merchant mariners Northwest, Pacific Biography.; Women merchant mariners.; Women ship captains Northwest, Pacific Biography.; Women ship captains.","","","","","","","","","","","","","","","","","","","","","1st ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9FBJ63SX","book","2013","Women Entrepreneurship : Emerging Issues, Challenges & Strategies (National Seminar) (2011 : Chadalawada Ramanamama Engineering College); Singh, Awadhesh Kumar.; Suguna, K.; Venkatamuni Reddy, R.","Women entrepreneurship: emerging issues, challenges & strategies","","978-81-8387-562-2","","","","","2013","2020-09-16 14:41:42","2020-09-25 18:39:09","","","xxi, 792","","","","","Women entrepreneurship","","","","","Serials Publications","New Delhi","English","","","","","WorldCat Discovery Service","","Section: 2 volumes (xxi, 792 pages) : illustrations ; 23 cm","","","","Conference papers and proceedings.; Entrepreneurship India Congresses.; Entrepreneurship.; India.; Self-help groups India Congresses.; Self-help groups.; Women in economic development Government policy India Congresses.; Women in economic development India Congresses.; Women in economic development.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KNMYRZP7","book","2005","Women in Science & Engineering (Organization)","Role models: the living proof : profiles of successful women engineers and scientists","","","","","","","2005","2020-09-16 14:41:42","2020-09-25 18:38:44","","","","","","","","Role models","","","","","WISE Campaign","London","English","","","","","WorldCat Discovery Service","","","","","","NONE FOUND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B6UGES83","book","2019","Lykknes, Annette; Van Tiggelen, Brigitte","Women in their element: selected women's contributions to the periodic system","","9789811206283 9789811207686","","","","","2019","2020-09-16 14:41:42","2020-09-25 18:41:54","","","xxiv, 531","","","","","Women in their element","","","","","World Scientific","New Jersey","English","","","","","WorldCat Discovery Service","","Section: xxiv, 531 pages : illustrations (some color) ; 24 cm","","","","Biographies.; Chemikerin; Chemistry History.; Chemistry.; History.; Periodensystem; Periodic table of the elements.; Women chemists Biography.; Women chemists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JHHFU2AJ","book","2019","Taylor, Diane C.; Shululu","Engineers","","978-1-61930-782-7","","","","","2019","2020-09-16 14:41:56","2020-09-25 18:26:08","","","107","","","","","","Gutsy girls go for science","","","","Nomad Press","Junction, VT","English","","","","","WorldCat Discovery Service","","Section: 107 pages : color illustrations ; 24 cm.","","","","Biographies.; Engineering.; Engineers Juvenile literature.; Engineers.; Gilbreth, Lillian Moller, 1878-1972 Juvenile literature.; Gleason, Catherine Juvenile literature.; History.; Jackson, Mary, 1921-2005 Juvenile literature.; Juvenile works.; Richards, Ellen H. 1842-1911 Juvenile literature.; Roebling, Emily Warren, 1843-1903 Juvenile literature.; Science Experiments.; Women Biography.; Women engineers Biography Juvenile literature.; Women engineers.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CXSTU3ZM","book","2010","Cater-Steel, Aileen; Cater, Emily","Women in engineering, science and technology: education and career challenges","","978-1-61520-657-5 978-1-61520-658-2","","","","","2010","2020-09-16 14:41:56","2020-09-25 18:35:15","","","xxv, 358","","","","","Women in engineering, science and technology","","","","","Engineering Science Reference","Hershey, PA","English","","","","","WorldCat Discovery Service","","Section: xxv, 358 pages : illustrations ; 29 cm","","","","Women Employment.; Women in the professions.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHMXUCGE","book","2000","Oldenziel, Ruth.; Zachmann, Karin.; Canel, Annie.","Crossing boundaries, building bridges: comparing the history of women engineers, 1870s-1990s","","978-90-5823-069-0 978-90-5823-068-3","","","","","2000","2020-09-16 14:41:56","2020-09-25 18:26:37","","","xix, 290","","","","","Crossing boundaries, building bridges","Studies in the history of science, technology and medicine ; no. 12","","","","Harwood Academic","Amsterdam","English","","","","","WorldCat Discovery Service","","Section: xix, 290 pages : illustrations ; 25 cm.","","","","1800-1999; History.; Ingenieurs.; Vrouwen.; Women engineers Social conditions History.; Women in engineering History 19th century.; Women in engineering History 20th century.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4K3TSBF","book","2016","Aspray, William","Women and underrepresented minorities in computing: a historical and social study","","978-3-319-24809-7","","","","","2016","2020-09-16 14:41:56","2020-09-25 18:36:52","","","xi, 271","","","","","Women and underrepresented minorities in computing","History of computing, 2190-6831","","","","Springer","Switzerland","English","","","","","WorldCat Discovery Service","","Section: xi, 271 pages : illustration ; 25 cm","","","","Minorities in science.; Women in computer science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ISEI69C","book","2011","Andréolle, Donna Spalding; Molinari, Véronique","Women and science, 17th century to present: pioneers, activists and protagonists","","978-1-4438-2918-2","","","","","2011","2020-09-16 14:41:56","2020-09-25 18:37:11","","","xxv, 272","","","","","Women and science, 17th century to present","","","","","Cambridge Scholars","Newcastle upon Tyne, UK","English","","","","","WorldCat Discovery Service","","Section: xxv, 272 pages, 12 unnumbered pages of plates : color illustrations ; 21 cm","","","","Femmes dans les sciences Histoire.; History.; Scientific literature History.; Scientific literature.; Women in science History.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTJAC8GX","book","2016","Gagne, Tammy.","Women in engineering","","978-1-68078-267-7","","","","","2016","2020-09-16 14:41:56","2020-09-25 18:34:54","","","48","","","","","","Women in STEM.","","","","Abdo Pub.","Minneapolis, MN","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly color) ; 24 cm.","","","","Engineering Vocational guidance.; Juvenile works.; Literature.; Technology Vocational guidance.; Vocational guidance.; Women engineers.; Women in engineering Juvenile literature.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZRFQZ6IB","book","2017","Kahn, Shulamit Beth; Ginther, Donna K.; National Bureau of Economic Research","Women and STEM","","","","","","","2017","2020-09-16 14:41:56","2020-09-25 18:27:18","","","42","","","","","","NBER working paper series, 0898-2937 ; working paper 23525","","","","National Bureau of Economic Research","Cambridge, MA","English","","","","","WorldCat Discovery Service","","Section: 42 pages : illustrations (black and white) ; 22 cm","","","","NONE FOUND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MY8JCLXS","book","2007","Yi, Kongjubok.; Ch&#335;n'guk Y&#335;s&#335;ng Kwahak Kisurin Chiw&#335;n Sent'&#335; (Korea)","Women in science & technology: why and how must they be supported?","","","","","","","2007","2020-09-16 14:41:56","2020-09-25 18:25:40","","","xx, 135","","","","","Women in science & technology","NIS-WIST strategic report","","","","NIS WIST Women in Science and Technology","Seoul, Korea","English","","","","","WorldCat Discovery Service","","Section: xx, 135 pages : illustrations ; 26 cm.","","","","Korea (South); Kvinnliga vetenskapsmän Sydkorea.; Kvinnor och teknik Sydkorea.; Women Employment Korea (South); Women Employment.; Women in engineering Korea (South); Women in engineering.; Women in science Korea (South); Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FHXZBVZE","book","2014","Bilimoria, Diana; Lord, Linley","Women in STEM careers: international perspectives on increasing workforce participation, advancement and leadership","","978-1-78195-406-5","","","","","2014","2020-09-16 14:41:56","2020-09-25 18:36:05","","","xviii, 256","","","","","Women in STEM careers","","","","","Edward Elgar","Cheltenham, U.K. ;","English","","","","","WorldCat Discovery Service","","Section: xviii, 256 pages : illustrations, charts ; 24 cm","","","","Engineering.; Hochqualifizierte Arbeitskräfte; Personalführung; Science.; STEM.; Technology.; Weibliche Arbeitskräfte; Women in engineering.; Women in mathematics.; Women in science.; Women in technology.; Women, Working.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HRPPX6KW","book","2017","Barrett, Anne (Archivist),","Women at Imperial College: past, present and future","","978-1-78634-262-1","","","","","2017","2020-09-16 14:41:56","2020-09-25 18:36:30","","","xviii, 465","","","","","Women at Imperial College","","","","","World Scientific","New Jersey","English","","","","","WorldCat Discovery Service","","Section: xviii, 465 pages : illustrations ; 24 cm","","","","Biographies.; Biography.; Engineering.; Great Britain.; History, 19th Century.; History, 20th Century.; History, 21st Century.; Imperial College London; Imperial College, London Biography.; Imperial College, London.; Research Personnel.; United Kingdom.; Universities history.; Wissenschaftlerin; Women engineers Great Britain Biography.; Women engineers.; Women in engineering Great Britain.; Women in engineering.; Women in science Great Britain.; Women in science.; Women scientists Great Britain Biography.; Women scientists.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
