&#65279;"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"D9D2M84H","book","2009","Social Scientists Association of Sri Lanka.","Women & the Tsunami: case studies.","","978-955-1772-50-5","","","","","2009","2020-09-16 15:03:09","2020-09-22 19:04:10","","","60","","","","","Women & the Tsunami","","","","","Social Scientists' Association","Colombo","English","","","","","WorldCat Discovery Service","","Section: 60 pages : maps ; 23 cm","","","","2004; Case studies.; Indian Ocean Tsunami, 2004 Case studies.; Indian Ocean.; Sri Lanka.; Tsunami relief Sri Lanka Case studies.; Tsunami relief.; Women disaster victims Sri Lanka Case studies.; Women disaster victims.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BCULZUKV","book","2015","Hargittai, Magdolna","Women scientists: reflections, challenges, and breaking boundaries","","978-0-19-935998-1","","","http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&AN=943204","","2015","2020-09-16 15:03:09","2020-09-22 19:10:50","2020-09-16 15:03:08","","xiii, 363","","","","","Women scientists","","","","","Oxford University Press","New York","English","","","","","WorldCat Discovery Service","","Section: xiii, 363 pages : illustrations ; 25 cm","","","","Biographies.; Biography.; Forskare forskare: män.; Gifta kvinnor.; Kvinnliga vetenskapsmän.; Married women.; Naturwissenschaftlerin; Pioneers.; Pionjärer.; Researchers researchers: men.; Science research representation career.; Science.; Scientists Biography.; Scientists.; Vetenskap forskning representation karriär.; Vetenskapsmän.; Wissenschaftlerin; Women scientists Biography.; Women scientists.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2SZIIG3K","book","2018","Kelly, Tracey","Women scientists in chemistry","","978-1-5382-1405-3 978-1-5382-1473-2 978-1-5382-1474-9","","","","","2018","2020-09-16 15:03:09","2020-09-22 19:10:09","","","48","","","","","","Superwomen in STEM","","","","Gareth Stevens Publishing","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations, portraits (some color) ; 25 cm","","","","Juvenile works.; Literature.; Women chemists Juvenile literature.; Women chemists.; Women in science Juvenile literature.; Women in science.; Women scientists Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PPCV5TVY","book","2018","Dickmann, Nancy","Women scientists in medicine","","978-1-5382-1410-7 978-1-5382-1467-1","","","","","2018","2020-09-16 15:03:09","2020-09-22 19:11:21","","","48","","","","","","Superwomen in STEM","","","","Gareth Stevens Publishing","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations ; 25 cm","","","","Juvenile works.; Literature.; Women in medicine Juvenile literature.; Women in medicine.; Women in science Juvenile literature.; Women in science.; Women physicians Juvenile literature.; Women physicians.; Women scientists Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQQSF6ZK","book","2017","Allman, Toney","Women scientists and inventors","","978-1-68282-032-2","","","","","2017","2020-09-16 15:03:09","2020-09-22 19:13:14","","","80","","","","","","Collective biographies","","","","ReferencePoint Press, Inc.","San Diego, CA","English","","","","","WorldCat Discovery Service","","Section: 80 pages : illustrations (some color) ; 25 cm.","","","","Biographies.; Juvenile works.; Scientists.; Women Biography.; Women scientists Biography Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S5N4LRJL","book","2018","Brereton, Catherine","Women scientists in math and coding","","978-1-5382-1408-4 978-1-5382-1469-5","","","","","2018","2020-09-16 15:03:09","2020-09-22 19:12:51","","","48","","","","","","Superwomen in STEM","","","","Gareth Stevens Publishing","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations, portraits (some color) ; 25 cm","","","","Juvenile works.; Literature.; Women in mathematics Juvenile literature.; Women in mathematics.; Women in science Juvenile literature.; Women in science.; Women scientists Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRXMGTXG","book","2018","Dickmann, Nancy","Women scientists in life science","","978-1-5382-1406-0 978-1-5382-1471-8","","","","","2018","2020-09-16 15:03:09","2020-09-22 19:11:39","","","48","","","","","","Superwomen in STEM","","","","Gareth Stevens Publishing","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations ; 25 cm","","","","Juvenile works.; Literature.; Women in science Juvenile literature.; Women in science.; Women scientists Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QQ8DUWGS","book","2005","Noonan, Bonnie","Women scientists in fifties science fiction films","","978-0-7864-2130-5","","","http://catdir.loc.gov/catdir/toc/ecip0511/2005011461.html","","2005","2020-09-16 15:03:09","2020-09-22 19:04:36","2020-09-16 15:03:09","","ix, 225","","","","","","","","","","McFarland & Co.","Jefferson, N.C.","English","","","","","WorldCat Discovery Service","","Section: ix, 225 pages : illustrations ; 23 cm","","","","Criticism, interpretation, etc.; Femmes scientifiques au cinéma.; Films de science-fiction Histoire et critique.; Könsroller på film.; Kvinnor på film.; Science fiction films History and criticism.; Science fiction films.; Science-Fiction-Film.; Sciencefictionfilm.; USA.; Wissenschaftlerin (Motiv); Wissenschaftlerin <Motiv>; Women scientists in motion pictures.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X97PEQPW","book","2012","Di Domenico, Kelly","Women scientists who changed the world","","978-1-4488-5999-3","","","","","2012","2020-09-16 15:03:09","2020-09-22 19:12:33","","","106","","","","","","Great women of achievement.","","","","Rosen Pub.","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 106 pages : color illustrations ; 24 cm.","","","","Biographies.; Juvenile works.; Literature.; Science.; Scientists.; Women Biography.; Women in science Biography Juvenile literature.; Women in science Biography.; Women in science.; Women scientists Biography Juvenile literature.; Women scientists Biography.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93KSWHLV","book","2018","Dickmann, Nancy","Women scientists in astronomy and space","","978-1-5382-1403-9 978-1-5382-1475-6","","","","","2018","2020-09-16 15:03:09","2020-09-22 19:12:12","","","48","","","","","","Superwomen in STEM","","","","Gareth Stevens Publishing","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations, portraits (some color) ; 25 cm","","","","Juvenile works.; Literature.; Women astronomers Juvenile literature.; Women astronomers.; Women in science Juvenile literature.; Women in science.; Women scientists Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JKQSI67E","book","2018","Brereton, Catherine","Women scientists in physics and engineering","","978-1-5382-1412-1 978-1-5382-1465-7","","","","","2018","2020-09-16 15:03:33","2020-09-22 19:03:48","","","48","","","","","","Superwomen in STEM","","","","Gareth Stevens Publishing","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations, portraits (some color) ; 25 cm","","","","Juvenile works.; Literature.; Women in science Juvenile literature.; Women in science.; Women physicists Juvenile literature.; Women physicists.; Women scientists Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CCRTDAFG","book","2012","Rossiter, Margaret W.","Women scientists in America: forging a new world since 1972","","978-1-4214-0233-8 978-1-4214-0363-2","","","","","2012","2020-09-16 15:03:33","2020-09-22 18:59:46","","","xx, 426","","","","","Women scientists in America","","","","","Johns Hopkins University Press","Baltimore, Md.","English","","","","","WorldCat Discovery Service","","Section: xx, 426 pages : illustrations ; 24 cm","","","","1900 - 2099; History.; United States.; Women in science United States History 20th century.; Women in science United States History 21st century.; Women in science.; Women scientists United States History 20th century.; Women scientists United States History 21st century.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G4PNVE3X","book","2018","Green, Jen","Women in science","","978-1-4654-6860-4 978-1-4654-6859-8 978-0-7804-0038-2 978-1-5182-5354-6","","","http://www.perma-bound.com/ws/image/cover/000152980/m","","2018","2020-09-16 15:03:33","2020-09-22 19:02:24","2020-09-16 15:03:31","","64","","","","","","DK. Level 3, Beginning to read alone","","","","DK Publishing","New York, New York","English","","","","","WorldCat Discovery Service","","Section: 64 pages : illustrations (some color) ; 23 cm.","","","","Biographies.; Chapter-headings.; JUVENILE NONFICTION Biography & Autobiography Science & Technology.; JUVENILE NONFICTION Biography & Autobiography Women.; JUVENILE NONFICTION Reader Intermediate.; Juvenile works.; Readers (Primary); Readers (Publications); Women in science Biography.; Women in science Juvenile literature.; Women in science.","","","","","","","","","","","","","","","","","","","","","First American edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2GE4RWQ","book","2020","O'Brien, Cynthia","Women scientists hidden in history","","978-0-7787-7300-9 978-0-7787-7307-8","","","","","2020","2020-09-16 15:03:33","2020-09-22 19:00:17","","","48","","","","","","Hidden History","","","","Crabtree Publishing Company","New York, New York","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly color) ; 25 cm.","","","","Biographies.; History.; Juvenile works.; Science History Juvenile literature.; Science.; Women Biography.; Women scientists Biography Juvenile literature.; Women scientists History Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K5ISAFNR","book","2011","Lourie, Peter.","The manatee scientists: saving vulnerable species","","978-0-547-15254-7 978-0-544-22529-9","","","","","2011","2020-09-16 15:03:33","2020-09-22 19:01:18","","","80","","","","","The manatee scientists","Scientists in the field","","","","Houghton Mifflin Books for Children","Boston","English","","","","","WorldCat Discovery Service","","Section: 80 pages : color illustrations, color maps ; 24 x 29 cm.","","","","Endangered species Juvenile literature.; Endangered species.; JUVENILE NONFICTION Animals Animal Welfare.; JUVENILE NONFICTION Animals Endangered.; JUVENILE NONFICTION Animals Marine Life.; JUVENILE NONFICTION Girls & Women.; JUVENILE NONFICTION People & Places Africa.; JUVENILE NONFICTION People & Places Caribbean & Latin America.; JUVENILE NONFICTION People & Places United States.; JUVENILE NONFICTION Science & Nature Environmental Conservation & Protection.; JUVENILE NONFICTION Science & Nature Environmental Science & Ecosystems.; JUVENILE NONFICTION Science & Nature Zoology.; Juvenile works.; Literature.; Manatees Conservation Juvenile literature.; Manatees Juvenile literature.; Manatees.; Marine biologists Juvenile literature.; Marine biologists.; Marine mammalogists Juvenile literature.; Marine mammalogists.; Marine mammals United States.; Scientists Juvenile literature.; Scientists.; Wildlife conservation Juvenile literature.; Wildlife conservation.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DF73KEUM","book","2010","Chung, King-Thom","Women pioneers of medical research: biographies of 25 outstanding scientists","","978-0-7864-2927-1 978-0-7864-5817-2","","","http://www.h-net.org/reviews/showrev.php?id=30874","","2010","2020-09-16 15:03:33","2020-09-22 19:03:23","2020-09-16 15:03:32","","vii, 212","","","","","Women pioneers of medical research","","","","","McFarland","Jefferson, N.C.","English","","","","","WorldCat Discovery Service","","Section: vii, 212 pages ; 23 cm","","","","Ärztin; Biographies.; Biography.; Biology Research.; Biomedical Research history.; Biomedical Research.; Geschichte 1700-2000; History, Modern 1601-; History.; Medicine History.; Medicine Research.; Medicine.; Medizin; Scientists Biography.; Scientists.; Wissenschaftlerin; Women scientists Biography.; Women scientists.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GD65PJLX","book","2005","Knott, Sarah; Taylor, Barbara","Women, gender, and Enlightenment","","978-1-4039-0493-5 978-0-230-51781-3","","","https://www.loc.gov/catdir/enhancements/fy1609/2004059161-t.html","","2005","2020-09-16 15:03:33","2020-09-22 19:01:55","2020-09-16 15:03:32","","xxi, 769","","","","","","","","","","Palgrave Macmillan","Houndmills, Basingstoke, Hampshire ;","English","","","","","WorldCat Discovery Service","","Section: xxi, 769 pages : illustrations ; 25 cm","","","","1. WOMEN--HIST.--MODERN PERIOD, 1600- 2. FEMINISM--HIST.; Enlightenment.; Feminism History.; Feminism.; Féminisme Histoire.; Femmes Histoire 1600-; Historical; History.; Philosophical; Political; Rôle selon le sexe Histoire.; Sex role History.; Sex role.; Siècle des lumières.; Since 1600; Women History Modern period, 1600-; Women Modern period.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I5C5BFYM","book","2020","O'Brien, Cynthia","Women scientists: hidden in history","","978-0-7787-7300-9 978-0-7787-7307-8 978-1-4271-2478-4","","","","","2020","2020-09-16 15:03:33","2020-09-22 19:00:10","","","","","","","","Women scientists","Hidden history","","","","Crabtree Publishing Company","St. Catharines, Ontario","English","","","","","WorldCat Discovery Service","","Section: 1 online resource.","","","","Biographies.; History.; Juvenile works.; Science History Juvenile literature.; Science.; Women Biography.; Women scientists Biography Juvenile literature.; Women scientists History Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EWEYFNDH","book","2009","Gornick, Vivian.","Women in science: then and now","","978-1-55861-587-8 978-1-55861-594-6","","","","","2009","2020-09-16 15:03:33","2020-09-22 19:02:44","","","viii, 151","","","","","Women in science","Women writing science","","","","The Feminist Press at The City University of New York","New York","English","","","","","WorldCat Discovery Service","","Section: viii, 151 pages ; 22 cm.","","","","Forskare naturvetenskap Förenta staterna.; Kvinnliga forskare.; Mansdominerade yrken arbetsförhållanden.; Physical Sciences & Mathematics.; Sciences - General.; Vetenskap Forskning.; Women in science.","","","","","","","","","","","","","","","","","","","","","25th anniversary ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VD9PEBGW","book","2001","Macmillan Reference USA (Firm)","Women in science.","","978-0-02-865502-4","","","","","2001","2020-09-16 15:03:33","2020-09-22 19:00:52","","","xii, 421","","","","","","Macmillan profiles","","","","Macmillan Reference USA","Detroit","English","","","","","WorldCat Discovery Service","","Section: xii, 421 pages : portraits ; 26 cm.","","","","Biographies.; Dictionaries.; Encyclopedias.; Science.; Scientists Encyclopedias.; Women Biography.; Women scientists Biography Dictionaries, Juvenile.; Women scientists.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XUFTZQ88","book","2014","Indovino, Shaina Carmel.","Women in space","","978-1-4222-2931-6 978-1-4222-2923-1 978-1-4222-8900-6","","","","","2014","2020-09-16 15:03:46","2020-09-22 18:55:15","","","64","","","","","","Major women in science","","","","Mason Crest Publishers","Broomall, Pa.","English","","","","","WorldCat Discovery Service","","Section: 64 pages : color illustrations ; 29 cm.","","","","Astronautics Biography Juvenile literature.; Astronautics Biography.; Astronautics History Juvenile literature.; Astronautics History.; Astronautics.; Astronautics. Biography.; Astronautics. Vocational guidance.; Biographies.; History.; Juvenile works.; Literature.; Women astronauts Biography Juvenile literature.; Women astronauts Biography.; Women astronauts Juvenile literature.; Women astronauts.; Women Biography.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALQAXL85","book","2005","Farndon, John.","The great scientists","","978-0-572-03148-0","","","","","2005","2020-09-16 15:03:46","2020-09-22 18:56:31","","","160","","","","","","","","","","Arcturus","London","English","","","","","WorldCat Discovery Service","","Section: 160 pages : illustrations (chiefly color), color portraits ; 28 cm","","","","Biographies.; History.; Science History.; Science.; Scientists Biography.; Scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CVZ2BH2G","book","2017","Gagne, Tammy; Betke, Margrit","Women in computer science","","978-1-68078-264-6","","","131708","","2017","2020-09-16 15:03:46","2020-09-22 18:55:41","2020-09-16 15:03:44","","48","","","","","","Women in STEM","","","","Core Library, an imprint of Abdo Publishing","Mankato, Minnesota","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly color) ; 24 cm","","","","Computer science Vocational guidance.; Computer scientists.; Juvenile works.; Literature.; Vocational guidance.; Vocational Guidance.; Women in computer science Juvenile literature.; Women in computer science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9MILXKTE","book","2005","Thomson, Melissa.; Dean, Ruth","Women of the Renaissance","","978-1-59018-473-8","","","","","2005","2020-09-16 15:03:46","2020-09-22 18:53:45","","","127","","","","","","Women in history","","","","Lucent Books","San Diego","English","","","","","WorldCat Discovery Service","","Section: 127 pages : color illustrations ; 24 cm.","","","","1450-1600; History.; Juvenile works.; Literature.; Renaissance Juvenile literature.; Renaissance.; Women History Renaissance, 1450-1600 Juvenile literature.; Women History Renaissance, 1450-1600.; Women History.; Women Renaissance.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RT8WUTHY","book","2016","Calkhoven, Laurie.; Petersen, Alyssa","Women who launched the computer age","","978-1-4814-7047-6 978-1-4814-7046-9 978-1-5182-1873-6 978-1-4814-7048-3","","","","","2016","2020-09-16 15:03:46","2020-09-22 18:59:23","","","48","","","","","","Ready-to-read. Level three","","","","Simon Spotlight","New York","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations ; 24 cm","","","","Biographies.; Computer industry United States History Juvenile literature.; Computer industry.; Computer programmers United States Biography Juvenile literature.; Computer programmers.; Computer scientists United States Biography Juvenile literature.; Computer scientists.; ENIAC (Computer); ENIAC (Computer) History Juvenile literature.; History.; JUVENILE NONFICTION Readers Chapter Books.; Juvenile works.; Readers (Primary); United States.; Women Biography.; Women computer programmers United States Biography Juvenile literature.; Women computer programmers.; Women computer scientists United States Biography Juvenile literature.; Women computer scientists.","","","","","","","","","","","","","","","","","","","","","Simon Spotlight edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CPE6PRMK","book","2017","Edwards, Sue Bradford","Women in science","","978-1-68078-294-3","","","","","2017","2020-09-16 15:03:46","2020-09-22 18:59:00","","","112","","","","","","Women's lives in history","","","","Essential Library, an imprint of Abdo Publishing","Minneapolis, Minnesota","English","","","","","WorldCat Discovery Service","","Section: 112 pages : illustrations (some color) ; 22 x 25 cm.","","","","Biographies.; Juvenile works.; Women in science Juvenile literature.; Women in science.; Women scientists Biography Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4UHYRJQZ","book","2007","Fairchilds, Cissie C.","Women in early modern Europe, 1500-1700","","978-0-582-35718-1","","","","","2007","2020-09-16 15:03:46","2020-09-22 18:57:29","","","vi, 378","","","","","","The Longman history of European women","","","","Pearson/Longman","Harlow, England ;","English","","","","","WorldCat Discovery Service","","Section: vi, 378 pages, 8 unnumbered pages of plates : illustrations ; 24 cm.","","","http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&doc_number=016770820&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA","1500-1699; Europa.; Europe.; Familjen hemmet.; Frau.; History.; Kvinnor historia Europa 1500-talet -1700-talet.; Kvinnorollen kvinnouppfattning social ställning historia Europa 1500-talet 1600-talet 1700-talet.; Offentlighet arbete.; Patriarkalism.; Religion.; Staten medborgarskap.; Women Europe History 16th century.; Women Europe History 17th century.; Women.","","","","","","","","","","","","","","","","","","","","","1st ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HBD9MC73","book","2018","Whitaker, Rachel J.; Barton, Hazel A.","Women in microbiology","","978-1-55581-953-8","","","","","2018","2020-09-16 15:03:46","2020-09-22 18:53:11","","","xxiv, 329","","","","","","","","","","ASM Press","Washington, DC","English","","","","","WorldCat Discovery Service","","Section: xxiv, 329 pages : illustrations (chiefly color) ; 23 cm","","","","Biographies.; Biography.; Microbiology.; Mikrobiologie; Mikrobiologin; Women microbiologists Biography.; Women microbiologists.; Women, Working.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7LMTPCQD","book","2020","Kelly, Tracey","Women scientists in chemistry","","978-1-4747-9859-4","","","","","2020","2020-09-16 15:03:46","2020-09-22 18:54:43","","","","","","","","","Superwomen in STEM","","","","Raintree","Oxford","English","","","","","WorldCat Discovery Service","","Section: 1 volume : illustrations ; 24 cm.","","","","Juvenile works.; Literature.; Women chemists Juvenile literature.; Women chemists.; Women in science Juvenile literature.; Women in science.; Women scientists Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EBZT5WZJ","book","2017","Mangor, Jodie","Women in physical science","","978-1-68078-269-1","","","131712","","2017","2020-09-16 15:03:46","2020-09-22 18:54:14","2020-09-16 15:03:46","","48","","","","","","Women in STEM","","","","Core Library, an imprint of Abdo Publishing","Mankato, Minnesota","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly color) ; 24 cm","","","","Juvenile works.; Literature.; Physical sciences Juvenile literature.; Physical sciences Vocational guidance.; Physical sciences.; Vocational guidance.; Women in science Juvenile literature.; Women in science.; Women physical scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRQWZSPX","book","2016","Ignotofsky, Rachel","Women in science: 50 fearless pioneers who changed the world","","978-1-60774-976-9","","","http://www.tenspeed.com","","2016","2020-09-16 15:04:07","2020-09-22 18:36:55","2020-09-16 15:04:04","","127","","","","","Women in science","","","","","Ten Speed Press","New York","English","","","","","WorldCat Discovery Service","","Section: 127 pages : color illustrations ; 24 cm","","","","Biographies.; BIOGRAPHY & AUTOBIOGRAPHY / Science & Technology.; BIOGRAPHY & AUTOBIOGRAPHY Science & Technology.; Biography.; Comic books, strips, etc.; Femmes dans les sciences.; Femmes scientifiques Biographies.; Juvenile works.; Medicine Comic books, strips, etc.; Medicine.; SCIENCE / Reference.; SCIENCE Reference.; SOCIAL SCIENCE / Women's Studies.; SOCIAL SCIENCE Women's Studies.; Women Biography.; Women scientists Biography Juvenile literature.; Women scientists Biography.; Women scientists.; YOUNG ADULT NONFICTION Biography & Autobiography Women.; YOUNG ADULT NONFICTION Biography & Autobiography.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WYJPD9W6","book","2000","Glover, Judith","Women and scientific employment","","978-0-312-22928-3 978-0-333-68318-7","","","","","2000","2020-09-16 15:04:07","2020-09-22 18:50:11","","","xi, 190","","","","","","","","","","St. Martin's Press","New York","English","","","","","WorldCat Discovery Service","","Section: xi, 190 pages : illustrations ; 23 cm","","","","Employment.; France.; Great Britain.; Science.; United States.; Women scientists Employment France.; Women scientists Employment Great Britain.; Women scientists Employment United States.; Women scientists Employment.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
